"date","nhs_region","variant","cases"
2021-01-22,"South West","VOC-20DEC-01",92
2021-01-23,"East of England","Unclassified",10
2021-01-23,"East of England","VOC-20DEC-01",143
2021-01-23,"London","Unclassified",5
2021-01-23,"London","Undetermined",2
2021-01-23,"London","VOC-20DEC-01",262
2021-01-23,"Midlands","Unclassified",26
2021-01-23,"Midlands","Undetermined",1
2021-01-23,"Midlands","VOC-20DEC-01",212
2021-01-23,"North East and Yorkshire","Unclassified",38
2021-01-23,"North East and Yorkshire","VOC-20DEC-01",229
2021-01-23,"North West","Unclassified",73
2021-01-23,"North West","VOC-20DEC-01",461
2021-01-23,"South East","Unclassified",5
2021-01-23,"South East","Undetermined",2
2021-01-23,"South East","VOC-20DEC-01",171
2021-01-23,"South West","Unclassified",8
2021-01-23,"South West","Undetermined",1
2021-01-23,"South West","VOC-20DEC-01",43
2021-01-24,"East of England","Unclassified",2
2021-01-24,"East of England","VOC-20DEC-01",69
2021-01-24,"London","Unclassified",2
2021-01-24,"London","Undetermined",3
2021-01-24,"London","VOC-20DEC-01",238
2021-01-24,"Midlands","Unclassified",10
2021-01-24,"Midlands","VOC-20DEC-01",176
2021-01-24,"North East and Yorkshire","Unclassified",18
2021-01-24,"North East and Yorkshire","Undetermined",2
2021-01-24,"North East and Yorkshire","VOC-20DEC-01",96
2021-01-24,"North West","Unclassified",69
2021-01-24,"North West","Undetermined",3
2021-01-24,"North West","VOC-20DEC-01",511
2021-01-24,"South East","Unclassified",7
2021-01-24,"South East","VOC-20DEC-01",157
2021-01-24,"South West","Unclassified",6
2021-01-24,"South West","Undetermined",1
2021-01-24,"South West","VOC-20DEC-01",53
2021-01-25,"East of England","Unclassified",6
2021-01-25,"East of England","Undetermined",1
2021-01-25,"East of England","VOC-20DEC-01",208
2021-01-25,"London","Unclassified",9
2021-01-25,"London","Undetermined",1
2021-01-25,"London","VOC-20DEC-01",399
2021-01-25,"London","VOC-21NOV-01",1
2021-01-25,"Midlands","Unclassified",27
2021-01-25,"Midlands","Undetermined",2
2021-01-25,"Midlands","VOC-20DEC-01",390
2021-01-25,"North East and Yorkshire","Unclassified",41
2021-01-25,"North East and Yorkshire","Undetermined",1
2021-01-25,"North East and Yorkshire","VOC-20DEC-01",442
2021-01-25,"North West","Unclassified",168
2021-01-25,"North West","VOC-20DEC-01",1274
2021-01-25,"South East","Unclassified",21
2021-01-25,"South East","Undetermined",1
2021-01-25,"South East","VOC-20DEC-01",277
2021-01-25,"South West","Unclassified",18
2021-01-25,"South West","Undetermined",1
2021-01-25,"South West","VOC-20DEC-01",158
2021-01-26,"East of England","Unclassified",7
2021-01-26,"East of England","Undetermined",1
2021-01-26,"East of England","VOC-20DEC-01",179
2021-01-26,"London","Unclassified",12
2021-01-26,"London","Undetermined",1
2021-01-26,"London","VOC-20DEC-01",457
2021-01-26,"Midlands","Unclassified",47
2021-01-26,"Midlands","Undetermined",4
2021-01-26,"Midlands","VOC-20DEC-01",459
2021-01-26,"North East and Yorkshire","Unclassified",41
2021-01-26,"North East and Yorkshire","VOC-20DEC-01",328
2021-01-26,"North West","Unclassified",81
2021-01-26,"North West","VOC-20DEC-01",759
2021-01-26,"South East","Unclassified",10
2021-01-26,"South East","Undetermined",1
2021-01-26,"South East","VOC-20DEC-01",344
2021-01-26,"South West","Unclassified",9
2021-01-26,"South West","VOC-20DEC-01",77
2021-01-27,"East of England","Unclassified",12
2021-01-27,"East of England","VOC-20DEC-01",294
2021-01-27,"London","Unclassified",19
2021-01-27,"London","Undetermined",10
2021-01-27,"London","VOC-20DEC-01",804
2021-01-27,"Midlands","Unclassified",28
2021-01-27,"Midlands","Undetermined",1
2021-01-27,"Midlands","VOC-20DEC-01",268
2021-01-27,"North East and Yorkshire","Unclassified",20
2021-01-27,"North East and Yorkshire","Undetermined",1
2021-01-27,"North East and Yorkshire","VOC-20DEC-01",116
2021-01-27,"North West","Unclassified",63
2021-01-27,"North West","VOC-20DEC-01",504
2021-01-27,"North West","VOC-21APR-02",1
2021-01-27,"South East","Unclassified",14
2021-01-27,"South East","Undetermined",1
2021-01-27,"South East","VOC-20DEC-01",410
2021-01-27,"South West","Unclassified",14
2021-01-27,"South West","Undetermined",1
2021-01-27,"South West","VOC-20DEC-01",173
2021-01-28,"East of England","Unclassified",7
2021-01-28,"East of England","Undetermined",6
2021-01-28,"East of England","VOC-20DEC-01",162
2021-01-28,"London","Unclassified",12
2021-01-28,"London","Undetermined",18
2021-01-28,"London","VOC-20DEC-01",695
2021-01-28,"Midlands","Unclassified",14
2021-01-28,"Midlands","Undetermined",4
2021-01-28,"Midlands","VOC-20DEC-01",250
2021-01-28,"North East and Yorkshire","Unclassified",35
2021-01-28,"North East and Yorkshire","Undetermined",2
2021-01-28,"North East and Yorkshire","VOC-20DEC-01",263
2021-01-28,"North West","Unclassified",34
2021-01-28,"North West","VOC-20DEC-01",330
2021-01-28,"South East","Unclassified",21
2021-01-28,"South East","Undetermined",9
2021-01-28,"South East","VOC-20DEC-01",451
2021-01-28,"South West","Unclassified",8
2021-01-28,"South West","VOC-20DEC-01",96
2021-01-29,"East of England","Unclassified",8
2021-01-29,"East of England","Undetermined",2
2021-01-29,"East of England","VOC-20DEC-01",275
2021-01-29,"London","Unclassified",35
2021-01-29,"London","Undetermined",18
2021-01-29,"London","VOC-20DEC-01",973
2021-01-29,"London","VOC-21APR-02",1
2021-01-29,"Midlands","Unclassified",22
2021-01-29,"Midlands","Undetermined",3
2021-01-29,"Midlands","VOC-20DEC-01",295
2021-01-29,"Midlands","VOC-21APR-02",1
2021-01-29,"North East and Yorkshire","Unclassified",20
2021-01-29,"North East and Yorkshire","Undetermined",3
2021-01-29,"North East and Yorkshire","VOC-20DEC-01",291
2021-01-29,"North East and Yorkshire","VOC-21APR-02",1
2021-01-29,"North West","Unclassified",38
2021-01-29,"North West","VOC-20DEC-01",459
2021-01-29,"South East","Unclassified",9
2021-01-29,"South East","Undetermined",6
2021-01-29,"South East","VOC-20DEC-01",453
2021-01-29,"South West","Unclassified",4
2021-01-29,"South West","Undetermined",1
2021-01-29,"South West","VOC-20DEC-01",120
2021-01-30,"East of England","Unclassified",5
2021-01-30,"East of England","Undetermined",1
2021-01-30,"East of England","VOC-20DEC-01",139
2021-01-30,"London","Unclassified",13
2021-01-30,"London","Undetermined",17
2021-01-30,"London","VOC-20DEC-01",488
2021-01-30,"Midlands","Unclassified",36
2021-01-30,"Midlands","Undetermined",5
2021-01-30,"Midlands","VOC-20DEC-01",314
2021-01-30,"Midlands","VOC-21APR-02",1
2021-01-30,"North East and Yorkshire","Unclassified",17
2021-01-30,"North East and Yorkshire","Undetermined",2
2021-01-30,"North East and Yorkshire","VOC-20DEC-01",249
2021-01-30,"North West","Unclassified",70
2021-01-30,"North West","Undetermined",3
2021-01-30,"North West","VOC-20DEC-01",772
2021-01-30,"North West","VOC-21NOV-01",1
2021-01-30,"South East","Unclassified",5
2021-01-30,"South East","Undetermined",7
2021-01-30,"South East","VOC-20DEC-01",263
2021-01-30,"South East","VOC-21APR-02",1
2021-01-30,"South West","Unclassified",1
2021-01-30,"South West","VOC-20DEC-01",102
2021-01-31,"East of England","Unclassified",2
2021-01-31,"East of England","VOC-20DEC-01",101
2021-01-31,"London","Unclassified",10
2021-01-31,"London","Undetermined",4
2021-01-31,"London","VOC-20DEC-01",329
2021-01-31,"Midlands","Unclassified",14
2021-01-31,"Midlands","Undetermined",1
2021-01-31,"Midlands","VOC-20DEC-01",241
2021-01-31,"North East and Yorkshire","Unclassified",15
2021-01-31,"North East and Yorkshire","Undetermined",1
2021-01-31,"North East and Yorkshire","VOC-20DEC-01",212
2021-01-31,"North West","Unclassified",33
2021-01-31,"North West","Undetermined",1
2021-01-31,"North West","VOC-20DEC-01",292
2021-01-31,"North West","VOC-21APR-02",1
2021-01-31,"South East","Unclassified",6
2021-01-31,"South East","Undetermined",5
2021-01-31,"South East","VOC-20DEC-01",206
2021-01-31,"South West","Unclassified",4
2021-01-31,"South West","VOC-20DEC-01",82
2021-02-01,"East of England","Unclassified",8
2021-02-01,"East of England","Undetermined",1
2021-02-01,"East of England","VOC-20DEC-01",181
2021-02-01,"East of England","VOC-21APR-02",1
2021-02-01,"London","Unclassified",17
2021-02-01,"London","Undetermined",18
2021-02-01,"London","VOC-20DEC-01",581
2021-02-01,"London","VOC-21NOV-01",2
2021-02-01,"Midlands","Unclassified",6
2021-02-01,"Midlands","VOC-20DEC-01",229
2021-02-01,"North East and Yorkshire","Unclassified",15
2021-02-01,"North East and Yorkshire","Undetermined",1
2021-02-01,"North East and Yorkshire","VOC-20DEC-01",147
2021-02-01,"North West","Unclassified",10
2021-02-01,"North West","Undetermined",1
2021-02-01,"North West","VOC-20DEC-01",123
2021-02-01,"South East","Unclassified",13
2021-02-01,"South East","Undetermined",7
2021-02-01,"South East","VOC-20DEC-01",354
2021-02-01,"South West","Unclassified",10
2021-02-01,"South West","Undetermined",2
2021-02-01,"South West","VOC-20DEC-01",97
2021-02-02,"East of England","Unclassified",6
2021-02-02,"East of England","VOC-20DEC-01",168
2021-02-02,"London","Unclassified",4
2021-02-02,"London","Undetermined",3
2021-02-02,"London","VOC-20DEC-01",347
2021-02-02,"London","VOC-21NOV-01",1
2021-02-02,"Midlands","Unclassified",20
2021-02-02,"Midlands","Undetermined",2
2021-02-02,"Midlands","VOC-20DEC-01",220
2021-02-02,"North East and Yorkshire","Unclassified",30
2021-02-02,"North East and Yorkshire","Undetermined",2
2021-02-02,"North East and Yorkshire","VOC-20DEC-01",72
2021-02-02,"North West","Unclassified",26
2021-02-02,"North West","Undetermined",2
2021-02-02,"North West","VOC-20DEC-01",259
2021-02-02,"North West","VOC-21APR-02",1
2021-02-02,"South East","Unclassified",7
2021-02-02,"South East","Undetermined",2
2021-02-02,"South East","VOC-20DEC-01",164
2021-02-02,"South West","Unclassified",6
2021-02-02,"South West","VOC-20DEC-01",124
2021-02-03,"East of England","Unclassified",3
2021-02-03,"East of England","VOC-20DEC-01",150
2021-02-03,"London","Unclassified",14
2021-02-03,"London","Undetermined",3
2021-02-03,"London","VOC-20DEC-01",546
2021-02-03,"Midlands","Unclassified",11
2021-02-03,"Midlands","Undetermined",3
2021-02-03,"Midlands","VOC-20DEC-01",165
2021-02-03,"North East and Yorkshire","Unclassified",10
2021-02-03,"North East and Yorkshire","VOC-20DEC-01",55
2021-02-03,"North West","Unclassified",21
2021-02-03,"North West","Undetermined",1
2021-02-03,"North West","VOC-20DEC-01",164
2021-02-03,"North West","VOC-21APR-02",1
2021-02-03,"South East","Unclassified",12
2021-02-03,"South East","Undetermined",2
2021-02-03,"South East","VOC-20DEC-01",217
2021-02-03,"South West","Unclassified",3
2021-02-03,"South West","VOC-20DEC-01",116
2021-02-04,"East of England","Unclassified",4
2021-02-04,"East of England","Undetermined",1
2021-02-04,"East of England","VOC-20DEC-01",73
2021-02-04,"London","Unclassified",17
2021-02-04,"London","Undetermined",8
2021-02-04,"London","VOC-20DEC-01",432
2021-02-04,"Midlands","Unclassified",13
2021-02-04,"Midlands","Undetermined",7
2021-02-04,"Midlands","VOC-20DEC-01",273
2021-02-04,"North East and Yorkshire","Unclassified",9
2021-02-04,"North East and Yorkshire","VOC-20DEC-01",85
2021-02-04,"North West","Unclassified",20
2021-02-04,"North West","VOC-20DEC-01",513
2021-02-04,"South East","Unclassified",3
2021-02-04,"South East","Undetermined",4
2021-02-04,"South East","VOC-20DEC-01",172
2021-02-04,"South West","Unclassified",1
2021-02-04,"South West","VOC-20DEC-01",37
2021-02-05,"East of England","Unclassified",1
2021-02-05,"East of England","Undetermined",3
2021-02-05,"East of England","VOC-20DEC-01",91
2021-02-05,"London","Unclassified",12
2021-02-05,"London","Undetermined",6
2021-02-05,"London","VOC-20DEC-01",503
2021-02-05,"London","VOC-21NOV-01",1
2021-02-05,"Midlands","Unclassified",9
2021-02-05,"Midlands","Undetermined",4
2021-02-05,"Midlands","VOC-20DEC-01",166
2021-02-05,"North East and Yorkshire","Unclassified",15
2021-02-05,"North East and Yorkshire","Undetermined",2
2021-02-05,"North East and Yorkshire","VOC-20DEC-01",188
2021-02-05,"North West","Unclassified",11
2021-02-05,"North West","Undetermined",1
2021-02-05,"North West","VOC-20DEC-01",180
2021-02-05,"South East","Unclassified",3
2021-02-05,"South East","Undetermined",5
2021-02-05,"South East","VOC-20DEC-01",253
2021-02-05,"South West","Unclassified",5
2021-02-05,"South West","VOC-20DEC-01",32
2021-02-06,"East of England","Unclassified",1
2021-02-06,"East of England","Undetermined",1
2021-02-06,"East of England","VOC-20DEC-01",64
2021-02-06,"London","Unclassified",13
2021-02-06,"London","Undetermined",12
2021-02-06,"London","VOC-20DEC-01",426
2021-02-06,"Midlands","Unclassified",4
2021-02-06,"Midlands","Undetermined",5
2021-02-06,"Midlands","VOC-20DEC-01",129
2021-02-06,"North East and Yorkshire","Unclassified",16
2021-02-06,"North East and Yorkshire","VOC-20DEC-01",305
2021-02-06,"North West","Unclassified",8
2021-02-06,"North West","Undetermined",3
2021-02-06,"North West","VOC-20DEC-01",151
2021-02-06,"South East","Unclassified",9
2021-02-06,"South East","Undetermined",1
2021-02-06,"South East","VOC-20DEC-01",153
2021-02-06,"South West","Unclassified",2
2021-02-06,"South West","Undetermined",1
2021-02-06,"South West","VOC-20DEC-01",101
2021-02-07,"East of England","Unclassified",1
2021-02-07,"East of England","Undetermined",3
2021-02-07,"East of England","VOC-20DEC-01",73
2021-02-07,"London","Unclassified",7
2021-02-07,"London","Undetermined",8
2021-02-07,"London","VOC-20DEC-01",327
2021-02-07,"Midlands","Unclassified",11
2021-02-07,"Midlands","Undetermined",4
2021-02-07,"Midlands","VOC-20DEC-01",238
2021-02-07,"North East and Yorkshire","Unclassified",10
2021-02-07,"North East and Yorkshire","Undetermined",1
2021-02-07,"North East and Yorkshire","VOC-20DEC-01",188
2021-02-07,"North West","Unclassified",21
2021-02-07,"North West","Undetermined",3
2021-02-07,"North West","VOC-20DEC-01",326
2021-02-07,"South East","Unclassified",3
2021-02-07,"South East","Undetermined",3
2021-02-07,"South East","VOC-20DEC-01",148
2021-02-07,"South West","Unclassified",7
2021-02-07,"South West","Undetermined",1
2021-02-07,"South West","VOC-20DEC-01",136
2021-02-08,"East of England","Unclassified",2
2021-02-08,"East of England","Undetermined",1
2021-02-08,"East of England","VOC-20DEC-01",79
2021-02-08,"London","Unclassified",9
2021-02-08,"London","Undetermined",6
2021-02-08,"London","VOC-20DEC-01",408
2021-02-08,"Midlands","Unclassified",12
2021-02-08,"Midlands","Undetermined",5
2021-02-08,"Midlands","VOC-20DEC-01",378
2021-02-08,"North East and Yorkshire","Unclassified",23
2021-02-08,"North East and Yorkshire","Undetermined",1
2021-02-08,"North East and Yorkshire","VOC-20DEC-01",404
2021-02-08,"North West","Unclassified",18
2021-02-08,"North West","Undetermined",2
2021-02-08,"North West","VOC-20DEC-01",338
2021-02-08,"South East","Unclassified",3
2021-02-08,"South East","Undetermined",2
2021-02-08,"South East","VOC-20DEC-01",151
2021-02-08,"South West","Unclassified",3
2021-02-08,"South West","Undetermined",3
2021-02-08,"South West","VOC-20DEC-01",217
2021-02-09,"East of England","Unclassified",4
2021-02-09,"East of England","Undetermined",1
2021-02-09,"East of England","VOC-20DEC-01",121
