areaCode,areaName,areaType,date,variant,cumWeeklySequenced,newWeeklyPercentage
E12000001,North East,region,2022-02-27,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000001,North East,region,2022-02-27,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2022-02-27,VOC-21NOV-01 (Omicron BA.1),100025.0,41.2
E12000001,North East,region,2022-02-27,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2022-02-27,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2022-02-27,VOC-22JAN-01 (Omicron BA.2),100025.0,58.6
E12000001,North East,region,2022-02-20,Other,98799.0,1.0
E12000001,North East,region,2022-02-20,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2022-02-20,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000001,North East,region,2022-02-20,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000001,North East,region,2022-02-20,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2022-02-20,VOC-21NOV-01 (Omicron BA.1),98799.0,61.1
E12000001,North East,region,2022-02-20,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2022-02-20,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2022-02-20,VOC-22JAN-01 (Omicron BA.2),98799.0,38.0
E12000001,North East,region,2022-02-13,Other,97363.0,1.1
E12000001,North East,region,2022-02-13,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2022-02-13,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000001,North East,region,2022-02-13,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000001,North East,region,2022-02-13,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2022-02-13,VOC-21NOV-01 (Omicron BA.1),97363.0,80.0
E12000001,North East,region,2022-02-13,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2022-02-13,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2022-02-13,VOC-22JAN-01 (Omicron BA.2),97363.0,18.8
E12000001,North East,region,2022-02-06,Other,95228.0,0.3
E12000001,North East,region,2022-02-06,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2022-02-06,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000001,North East,region,2022-02-06,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000001,North East,region,2022-02-06,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2022-02-06,VOC-21NOV-01 (Omicron BA.1),95228.0,89.0
E12000001,North East,region,2022-02-06,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2022-02-06,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2022-02-06,VOC-22JAN-01 (Omicron BA.2),95228.0,10.6
E12000001,North East,region,2022-01-30,Other,92484.0,0.7
E12000001,North East,region,2022-01-30,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2022-01-30,V-21APR-02 (Delta B.1.617.2),92484.0,0.1
E12000001,North East,region,2022-01-30,V-21OCT-01 (Delta AY 4.2),92484.0,0.1
E12000001,North East,region,2022-01-30,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2022-01-30,VOC-21NOV-01 (Omicron BA.1),92484.0,95.3
E12000001,North East,region,2022-01-30,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2022-01-30,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2022-01-30,VOC-22JAN-01 (Omicron BA.2),92484.0,3.9
E12000001,North East,region,2022-01-23,Other,89176.0,0.4
E12000001,North East,region,2022-01-23,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2022-01-23,V-21APR-02 (Delta B.1.617.2),0.0,0.0
E12000001,North East,region,2022-01-23,V-21OCT-01 (Delta AY 4.2),89176.0,0.1
E12000001,North East,region,2022-01-23,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2022-01-23,VOC-21NOV-01 (Omicron BA.1),89176.0,97.6
E12000001,North East,region,2022-01-23,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2022-01-23,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2022-01-23,VOC-22JAN-01 (Omicron BA.2),89176.0,1.9
E12000001,North East,region,2022-01-16,Other,85513.0,0.2
E12000001,North East,region,2022-01-16,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2022-01-16,V-21APR-02 (Delta B.1.617.2),85513.0,0.2
E12000001,North East,region,2022-01-16,V-21OCT-01 (Delta AY 4.2),85513.0,0.1
E12000001,North East,region,2022-01-16,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2022-01-16,VOC-21NOV-01 (Omicron BA.1),85513.0,97.6
E12000001,North East,region,2022-01-16,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2022-01-16,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2022-01-16,VOC-22JAN-01 (Omicron BA.2),85513.0,1.9
E12000001,North East,region,2022-01-09,Other,82634.0,0.2
E12000001,North East,region,2022-01-09,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2022-01-09,V-21APR-02 (Delta B.1.617.2),82634.0,0.5
E12000001,North East,region,2022-01-09,V-21OCT-01 (Delta AY 4.2),82634.0,0.1
E12000001,North East,region,2022-01-09,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2022-01-09,VOC-21NOV-01 (Omicron BA.1),82634.0,98.3
E12000001,North East,region,2022-01-09,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2022-01-09,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2022-01-09,VOC-22JAN-01 (Omicron BA.2),82634.0,1.0
E12000001,North East,region,2022-01-02,Other,78038.0,0.2
E12000001,North East,region,2022-01-02,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2022-01-02,V-21APR-02 (Delta B.1.617.2),78038.0,1.2
E12000001,North East,region,2022-01-02,V-21OCT-01 (Delta AY 4.2),78038.0,0.5
E12000001,North East,region,2022-01-02,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2022-01-02,VOC-21NOV-01 (Omicron BA.1),78038.0,97.5
E12000001,North East,region,2022-01-02,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2022-01-02,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2022-01-02,VOC-22JAN-01 (Omicron BA.2),78038.0,0.6
E12000001,North East,region,2021-12-26,Other,71851.0,0.3
E12000001,North East,region,2021-12-26,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-12-26,V-21APR-02 (Delta B.1.617.2),71851.0,5.7
E12000001,North East,region,2021-12-26,V-21OCT-01 (Delta AY 4.2),71851.0,1.7
E12000001,North East,region,2021-12-26,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-12-26,VOC-21NOV-01 (Omicron BA.1),71851.0,91.7
E12000001,North East,region,2021-12-26,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-12-26,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-12-26,VOC-22JAN-01 (Omicron BA.2),71851.0,0.7
E12000001,North East,region,2021-12-19,Other,69123.0,0.3
E12000001,North East,region,2021-12-19,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-12-19,V-21APR-02 (Delta B.1.617.2),69123.0,28.0
E12000001,North East,region,2021-12-19,V-21OCT-01 (Delta AY 4.2),69123.0,8.7
E12000001,North East,region,2021-12-19,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-12-19,VOC-21NOV-01 (Omicron BA.1),69123.0,62.5
E12000001,North East,region,2021-12-19,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-12-19,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-12-19,VOC-22JAN-01 (Omicron BA.2),69123.0,0.5
E12000001,North East,region,2021-12-12,Other,67751.0,0.1
E12000001,North East,region,2021-12-12,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-12-12,V-21APR-02 (Delta B.1.617.2),67751.0,62.9
E12000001,North East,region,2021-12-12,V-21OCT-01 (Delta AY 4.2),67751.0,19.2
E12000001,North East,region,2021-12-12,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-12-12,VOC-21NOV-01 (Omicron BA.1),67751.0,17.2
E12000001,North East,region,2021-12-12,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-12-12,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-12-12,VOC-22JAN-01 (Omicron BA.2),67751.0,0.6
E12000001,North East,region,2021-12-05,Other,65903.0,0.1
E12000001,North East,region,2021-12-05,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-12-05,V-21APR-02 (Delta B.1.617.2),65903.0,76.0
E12000001,North East,region,2021-12-05,V-21OCT-01 (Delta AY 4.2),65903.0,21.3
E12000001,North East,region,2021-12-05,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-12-05,VOC-21NOV-01 (Omicron BA.1),65903.0,2.5
E12000001,North East,region,2021-12-05,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-12-05,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-12-05,VOC-22JAN-01 (Omicron BA.2),65903.0,0.1
E12000001,North East,region,2021-11-28,Other,63910.0,0.0
E12000001,North East,region,2021-11-28,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-11-28,V-21APR-02 (Delta B.1.617.2),63910.0,78.3
E12000001,North East,region,2021-11-28,V-21OCT-01 (Delta AY 4.2),63910.0,19.7
E12000001,North East,region,2021-11-28,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-11-28,VOC-21NOV-01 (Omicron BA.1),63910.0,1.9
E12000001,North East,region,2021-11-28,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-11-28,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-11-28,VOC-22JAN-01 (Omicron BA.2),63910.0,0.1
E12000001,North East,region,2021-11-21,Other,0.0,0.0
E12000001,North East,region,2021-11-21,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-11-21,V-21APR-02 (Delta B.1.617.2),61093.0,79.4
E12000001,North East,region,2021-11-21,V-21OCT-01 (Delta AY 4.2),61093.0,15.8
E12000001,North East,region,2021-11-21,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-11-21,VOC-21NOV-01 (Omicron BA.1),61093.0,4.6
E12000001,North East,region,2021-11-21,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-11-21,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-11-21,VOC-22JAN-01 (Omicron BA.2),61093.0,0.1
E12000001,North East,region,2021-11-14,Other,0.0,0.0
E12000001,North East,region,2021-11-14,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-11-14,V-21APR-02 (Delta B.1.617.2),60271.0,81.8
E12000001,North East,region,2021-11-14,V-21OCT-01 (Delta AY 4.2),60271.0,16.3
E12000001,North East,region,2021-11-14,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-11-14,VOC-21NOV-01 (Omicron BA.1),60271.0,1.6
E12000001,North East,region,2021-11-14,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-11-14,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-11-14,VOC-22JAN-01 (Omicron BA.2),60271.0,0.3
E12000001,North East,region,2021-11-07,Other,58515.0,0.2
E12000001,North East,region,2021-11-07,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-11-07,V-21APR-02 (Delta B.1.617.2),58515.0,86.9
E12000001,North East,region,2021-11-07,V-21OCT-01 (Delta AY 4.2),58515.0,12.0
E12000001,North East,region,2021-11-07,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-11-07,VOC-21NOV-01 (Omicron BA.1),58515.0,1.0
E12000001,North East,region,2021-11-07,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-11-07,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-11-07,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-10-31,Other,55949.0,0.4
E12000001,North East,region,2021-10-31,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-10-31,V-21APR-02 (Delta B.1.617.2),55949.0,87.9
E12000001,North East,region,2021-10-31,V-21OCT-01 (Delta AY 4.2),55949.0,10.4
E12000001,North East,region,2021-10-31,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-10-31,VOC-21NOV-01 (Omicron BA.1),55949.0,1.3
E12000001,North East,region,2021-10-31,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-10-31,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-10-31,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-10-24,Other,54359.0,4.4
E12000001,North East,region,2021-10-24,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-10-24,V-21APR-02 (Delta B.1.617.2),54359.0,87.9
E12000001,North East,region,2021-10-24,V-21OCT-01 (Delta AY 4.2),54359.0,7.7
E12000001,North East,region,2021-10-24,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-10-24,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-10-24,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-10-24,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-10-24,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-10-17,Other,53343.0,1.9
E12000001,North East,region,2021-10-17,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-10-17,V-21APR-02 (Delta B.1.617.2),53343.0,90.5
E12000001,North East,region,2021-10-17,V-21OCT-01 (Delta AY 4.2),53343.0,7.5
E12000001,North East,region,2021-10-17,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-10-17,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-10-17,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-10-17,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-10-17,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-10-10,Other,51990.0,1.1
E12000001,North East,region,2021-10-10,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-10-10,V-21APR-02 (Delta B.1.617.2),51990.0,93.6
E12000001,North East,region,2021-10-10,V-21OCT-01 (Delta AY 4.2),51990.0,5.3
E12000001,North East,region,2021-10-10,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-10-10,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-10-10,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-10-10,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-10-10,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-10-03,Other,50203.0,0.7
E12000001,North East,region,2021-10-03,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-10-03,V-21APR-02 (Delta B.1.617.2),50203.0,94.1
E12000001,North East,region,2021-10-03,V-21OCT-01 (Delta AY 4.2),50203.0,5.2
E12000001,North East,region,2021-10-03,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-10-03,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-10-03,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-10-03,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-10-03,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-09-26,Other,48906.0,0.5
E12000001,North East,region,2021-09-26,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-09-26,V-21APR-02 (Delta B.1.617.2),48906.0,95.0
E12000001,North East,region,2021-09-26,V-21OCT-01 (Delta AY 4.2),48906.0,4.5
E12000001,North East,region,2021-09-26,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-09-26,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-09-26,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-09-26,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-09-26,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-09-19,Other,48122.0,0.1
E12000001,North East,region,2021-09-19,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-09-19,V-21APR-02 (Delta B.1.617.2),48122.0,95.8
E12000001,North East,region,2021-09-19,V-21OCT-01 (Delta AY 4.2),48122.0,4.1
E12000001,North East,region,2021-09-19,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-09-19,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-09-19,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-09-19,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-09-19,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-09-12,Other,46598.0,0.4
E12000001,North East,region,2021-09-12,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-09-12,V-21APR-02 (Delta B.1.617.2),46598.0,96.7
E12000001,North East,region,2021-09-12,V-21OCT-01 (Delta AY 4.2),46598.0,2.9
E12000001,North East,region,2021-09-12,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-09-12,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-09-12,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-09-12,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-09-12,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-09-05,Other,45464.0,0.2
E12000001,North East,region,2021-09-05,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-09-05,V-21APR-02 (Delta B.1.617.2),45464.0,97.6
E12000001,North East,region,2021-09-05,V-21OCT-01 (Delta AY 4.2),45464.0,2.2
E12000001,North East,region,2021-09-05,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-09-05,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-09-05,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-09-05,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-09-05,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-08-29,Other,0.0,0.0
E12000001,North East,region,2021-08-29,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-08-29,V-21APR-02 (Delta B.1.617.2),44166.0,98.3
E12000001,North East,region,2021-08-29,V-21OCT-01 (Delta AY 4.2),44166.0,1.7
E12000001,North East,region,2021-08-29,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-08-29,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-08-29,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-08-29,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-08-29,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-08-22,Other,43097.0,0.2
E12000001,North East,region,2021-08-22,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-08-22,V-21APR-02 (Delta B.1.617.2),43097.0,98.3
E12000001,North East,region,2021-08-22,V-21OCT-01 (Delta AY 4.2),43097.0,1.5
E12000001,North East,region,2021-08-22,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-08-22,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-08-22,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-08-22,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-08-22,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-08-15,Other,41871.0,0.1
E12000001,North East,region,2021-08-15,V-20DEC-01 (Alpha),41871.0,0.1
E12000001,North East,region,2021-08-15,V-21APR-02 (Delta B.1.617.2),41871.0,98.9
E12000001,North East,region,2021-08-15,V-21OCT-01 (Delta AY 4.2),41871.0,1.0
E12000001,North East,region,2021-08-15,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-08-15,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-08-15,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-08-15,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-08-15,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-08-08,Other,40727.0,0.9
E12000001,North East,region,2021-08-08,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-08-08,V-21APR-02 (Delta B.1.617.2),40727.0,98.9
E12000001,North East,region,2021-08-08,V-21OCT-01 (Delta AY 4.2),40727.0,0.2
E12000001,North East,region,2021-08-08,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-08-08,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-08-08,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-08-08,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-08-08,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-08-01,Other,39794.0,0.2
E12000001,North East,region,2021-08-01,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-08-01,V-21APR-02 (Delta B.1.617.2),39794.0,99.4
E12000001,North East,region,2021-08-01,V-21OCT-01 (Delta AY 4.2),39794.0,0.4
E12000001,North East,region,2021-08-01,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-08-01,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-08-01,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-08-01,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-08-01,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-07-25,Other,38738.0,0.4
E12000001,North East,region,2021-07-25,V-20DEC-01 (Alpha),38738.0,0.1
E12000001,North East,region,2021-07-25,V-21APR-02 (Delta B.1.617.2),38738.0,99.5
E12000001,North East,region,2021-07-25,V-21OCT-01 (Delta AY 4.2),0.0,0.0
E12000001,North East,region,2021-07-25,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-07-25,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-07-25,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-07-25,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-07-25,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-07-18,Other,37825.0,0.1
E12000001,North East,region,2021-07-18,V-20DEC-01 (Alpha),0.0,0.0
E12000001,North East,region,2021-07-18,V-21APR-02 (Delta B.1.617.2),37825.0,99.9
E12000001,North East,region,2021-07-18,V-21OCT-01 (Delta AY 4.2),37825.0,0.1
E12000001,North East,region,2021-07-18,V-22OCT-01 (Omicron BQ.1),0.0,0.0
E12000001,North East,region,2021-07-18,VOC-21NOV-01 (Omicron BA.1),0.0,0.0
E12000001,North East,region,2021-07-18,VOC-22APR-03 (Omicron BA.4),0.0,0.0
E12000001,North East,region,2021-07-18,VOC-22APR-04 (Omicron BA.5),0.0,0.0
E12000001,North East,region,2021-07-18,VOC-22JAN-01 (Omicron BA.2),0.0,0.0
E12000001,North East,region,2021-07-11,Other,0.0,0.0
